TIPO;SIMILARITA;PRODOTTO_A;OCCORRENZE_A;PRODOTTO_B;OCCORRENZE_B;MANTIENI;ELIMINA;NOTE;PROPOSTA;RAGIONAMENTO;CONFIDENZA
ERRORE_BATTITURA;90%;OLIVE VERDI DENOCCIOLATE OLIOVI SACLÀ;1;OLIVE VERDI DENOCCOLATE OLIVOLI SALA;1;OLIVE VERDI DENOCCOLATE OLIVOIL SACLÀ;;DA RIVEDERE MANUALMENTE;OLIVE VERDI DENOCCOLATE OLIVOLI SALA;TIE: fallback a OLIVE VERDI DENOCCOLATE OLIVOL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;OLIVE VERDI DENOCCOLATE OLIVOLI SALA;1;OLIVE VERDI SNOCCIOLATE OLIVOLI SACLÀ;1;OLIVE VERDI DENOCCOLATE OLIVOIL SACLÀ;;DA RIVEDERE MANUALMENTE;OLIVE VERDI DENOCCOLATE OLIVOLI SALA;TIE: fallback a OLIVE VERDI DENOCCOLATE OLIVOL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;BISCOTTI DEL LACAGGIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LAGACCIO PANARELLO;"A contiene 'LACAGGIO' invece di 'LAGACCIO'; B è forma già confermata; SCELTA: B (7.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;BISCOTTI DEL LACAGGIO PANARELLO;1;BISCOTTI DEL LEPAGCIO PANARELLO;1;BISCOTTI DEL LAGACCIO PANARELLO;;DA RIVEDERE MANUALMENTE;BISCOTTI DEL LACAGGIO PANARELLO;TIE: fallback a BISCOTTI DEL LACAGGIO PANARELL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;DETERGENTE TRIP;1;DETERGENTE VETRI;1;DETERGENTE VETRI;;DA RIVEDERE MANUALMENTE;DETERGENTE VETRI;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;RISO IBE SCOTTI;1;RISO RICE SCOTTI;1;RISO RICE SCOTTI;;DA RIVEDERE MANUALMENTE;RISO RICE SCOTTI;"A manca doppia lettera; SCELTA: B (2.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;90%;SOFFICINI FINDUS;1;SOFFRINI FINDUS;1;SOFFICINI FINDUS;;DA RIVEDERE MANUALMENTE;SOFFICINI FINDUS;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;SOFFICINI FINUS;1;SOFFYCINI FINDUS;1;SOFFICINI FINDUS;;DA RIVEDERE MANUALMENTE;SOFFYCINI FINDUS;"Solo B ha brand ['FINDUS']; B sembra più italiano (3 vs 1); SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;SOFFRINI FINDUS;1;SOFFYCINI FINDUS;1;SOFFICINI FINDUS;;DA RIVEDERE MANUALMENTE;SOFFRINI FINDUS;TIE: fallback a SOFFRINI FINDUS (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;BISCOTTI E CEREALI NIPOL;1;BISCOTTINI 6 CEREALI NIPIOL;1;BISCOTTI E CEREALI NIPIOL;;DA RIVEDERE MANUALMENTE;BISCOTTI E CEREALI NIPOL;"Solo A ha brand ['SCOTTI', 'NIPOL']; B sembra più italiano (3 vs 1); SCELTA: A (6.0 vs 1.0)";ALTA
ERRORE_BATTITURA;90%;BOCCONCINI PER CANI SIMBA;1;BOCCONCINI PER GATTI SIMBA;1;BOCCONCINI PER CANI SIMBA;;DA RIVEDERE MANUALMENTE;BOCCONCINI PER CANI SIMBA;TIE: fallback a BOCCONCINI PER CANI SIMBA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;FILETTI DI ALICI DELICHINE;1;FILETTI DI ALICI DELICIUS;1;FILETTI DI ALICI DELICIUS;;DA RIVEDERE MANUALMENTE;FILETTI DI ALICI DELICIUS;"Solo B ha brand ['DELICIUS']; B sembra più italiano (3 vs 1); SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;SUGO ALLE VONGOLE APETIS;1;SUGO ALLE VONGOLE PAPAITAIS;1;SUGO ALLE VONGOLE APPETAIS;;DA RIVEDERE MANUALMENTE;SUGO ALLE VONGOLE PAPAITAIS;"Solo B ha brand ['PAPAITAIS']; SCELTA: B (5.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;SGGRASSATORE UNILEVERE CHANTE CLAIR;1;SGRASSATORE UNIVERSALE CHANTE CLAIRE;1;SGRASSATORE UNIVERSALE CHANTE CLAIR;;DA RIVEDERE MANUALMENTE;SGRASSATORE UNIVERSALE CHANTE CLAIRE;"Solo B ha brand ['CHANTE CLAIR', 'CHANTE CLAIRE']; B sembra più italiano (2 vs 1); SCELTA: B (6.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;SALSA AGROMONTE DATTERINO CILIEGINO E BASILICO;1;SALSA AGRONUTRI DATTERNO, CILIEGIO E BASILICO;1;SALSA AGROMONTE DATTERINO CILIEGINO E BASILICO;;DA RIVEDERE MANUALMENTE;SALSA AGRONUTRI DATTERNO, CILIEGIO E BASILICO;TIE: fallback a SALSA AGRONUTRI DATTERNO, CILI (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;AMMORBIDENTE CONCENTRATO VERCNE;1;AMMORBIDENTE CONCENTRATO VEST;1;AMMORBIDENTE CONCENTRATO VEST;;DA RIVEDERE MANUALMENTE;AMMORBIDENTE CONCENTRATO VEST;TIE: fallback a AMMORBIDENTE CONCENTRATO VEST (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;AMMORBIDENTE CONCENTRATO VERNEL;1;AMMORBIDENTE CONCENTRATO VEST;1;AMMORBIDENTE CONCENTRATO VERNEL;;SONO 2 PRODOTTI DIVERSI;AMMORBIDENTE CONCENTRATO VERNEL;"A è forma già confermata; SCELTA: A (4.0 vs 0.0)";ALTA
ERRORE_BATTITURA;90%;CIAMBELLA ZUCCHERATA;1;CIAMBELLE ZUCCHERATE;1;CIAMBELLA ZUCCHERATA;;DA RIVEDERE MANUALMENTE;CIAMBELLA ZUCCHERATA;TIE: fallback a CIAMBELLA ZUCCHERATA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;LATTE UNIL;1;LATTE UNIT;1;LATTE UHT;;DA RIVEDERE MANUALMENTE;LATTE UNIL;TIE: fallback a LATTE UNIL (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;LATTE UNITE;1;LATTE UNT;1;LATTE UHT;;DA RIVEDERE MANUALMENTE;LATTE UNT;TIE: fallback a LATTE UNT (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;MELE BENETTE MELINDA;1;MELE RENETTA MELINDA;1;MELE RENETTA MELINDA;;DA RIVEDERE MANUALMENTE;MELE BENETTE MELINDA;TIE: fallback a MELE BENETTE MELINDA (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;MIX HÜLLER;1;MIX MÜLLER;1;MIX MÜLLER;;DA RIVEDERE MANUALMENTE;MIX HÜLLER;TIE: fallback a MIX HÜLLER (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;MOUSSE DI BIANCO SOFFIO MÜLLER;1;MOUSSE DI BIANCO SPOTTO MÜLLER;1;MOUSSE DI BIANCO SOFFIO MÜLLER;;DA RIVEDERE MANUALMENTE;MOUSSE DI BIANCO SOFFIO MÜLLER;TIE: fallback a MOUSSE DI BIANCO SOFFIO MÜLLER (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;MOZZARELLA;1;MOZZARELLE;1;MOZZARELLA;;DA RIVEDERE MANUALMENTE;MOZZARELLA;"A sembra più italiano (2 vs 1); SCELTA: A (1.0 vs 0.0)";MEDIA
ERRORE_BATTITURA;90%;PANNI CATTURA POLVERE SWIFFER;1;PIUMINI CATTURA POLVERE SWIFFER;1;PANNI CATTURA POLVERE SWIFFER;;DA RIVEDERE MANUALMENTE;PANNI CATTURA POLVERE SWIFFER;TIE: fallback a PANNI CATTURA POLVERE SWIFFER (0.0 vs 0.0);BASSA
ERRORE_BATTITURA;90%;SALAME AL CIOCCOLATO;1;SALAME DI CIOCCOLATO;1;SALAME DI CIOCCOLATO;;DA RIVEDERE MANUALMENTE;SALAME DI CIOCCOLATO;"B è forma già confermata; SCELTA: B (4.0 vs 0.0)";ALTA
ORDINE_PAROLE;100%;CIOBAR CUOR DI CIOBAR;1;CUOR DI CIOBAR;1;CUOR DI CIOBAR;;DA RIVEDERE MANUALMENTE;CUOR DI CIOBAR;"B è forma già confermata; Stesse parole, ordine diverso; SCELTA: B (4.0 vs 0.0)";ALTA
ORDINE_PAROLE;100%;CONFETTURA DI FRUTTA VIRTÙ BIO OROGEL;1;CONFETTURA VIRTÙ DI FRUTTA BIO OROGEL;1;CONFETTURA DI FRUTTA VIRTÙ BIO OROGEL;;DA RIVEDERE MANUALMENTE;CONFETTURA DI FRUTTA VIRTÙ BIO OROGEL;"Stesse parole, ordine diverso; TIE: fallback a CONFETTURA DI FRUTTA VIRTÙ BIO (0.0 vs 0.0)";BASSA
ORDINE_PAROLE;100%;LA COLOMBA BALOCCO CLASSICA;1;LA COLOMBA CLASSICA BALOCCO;1;LA COLOMBA BALOCCO CLASSICA;;DA RIVEDERE MANUALMENTE;LA COLOMBA BALOCCO CLASSICA;"A sembra più italiano (2 vs 1); Stesse parole, ordine diverso; SCELTA: A (1.0 vs 0.0)";MEDIA
ORDINE_PAROLE;100%;TOVAGLIETTE AMERICANE TUTTO;1;TUTTO TOVAGLIETTE AMERICANE;1;TOVAGLIETTE AMERICANE TUTTO;;DA RIVEDERE MANUALMENTE;TOVAGLIETTE AMERICANE TUTTO;"Stesse parole, ordine diverso; TIE: fallback a TOVAGLIETTE AMERICANE TUTTO (0.0 vs 0.0)";BASSA
